x1,x2,y1,y2,y-axis,x axis,class y
4.619679472,6.96071165,7.024214963,7.690770889,1,1,2
6.321208143,0.559203008,7.023916585,8.37665325,1,1,2
2.892819735,1.358887818,7.023846847,7.022970172,1,1,2
9.028015596,7.940810408,7.023664354,8.115679754,1,1,2
3.828080592,0.746492366,7.023635222,7.104412936,1,1,2
6.339111208,0.665423597,7.023026871,7.964675097,1,1,2
6.8694574,0.865356842,7.021793782,7.678024623,1,1,2
1.465081913,3.177001459,7.018839235,7.46187462,1,1,2
2.319821334,9.452312013,7.015133661,6.85799514,1,1,2
2.012292906,1.993259903,7.015013306,7.631708263,1,1,2
8.373263761,1.360123848,7.014142716,7.363078645,1,1,2
8.808814536,7.44352788,7.013601419,7.485314131,1,1,2
2.679181874,2.56820779,7.013550613,7.194698971,1,1,2
2.407807785,2.718948467,7.013412928,7.877581039,1,1,2
7.573401366,8.61065115,7.012813579,7.928773482,1,1,2
2.406688967,1.552643686,7.01200858,7.824120566,1,1,2
3.943519249,2.267902915,7.011599385,7.928328621,1,1,2
2.828368522,1.169191229,7.011525921,8.389321251,1,1,2
6.043374463,0.592825427,7.010670109,7.531105195,1,1,2
1.1492435,2.624225792,7.009999867,8.365085067,1,1,2
2.102369987,2.924720079,7.009653226,8.494556355,1,1,2
2.885154526,3.798690823,7.009224562,8.893524595,1,1,2
1.493761947,3.648653689,7.008398504,7.978286463,1,1,2
6.844190448,8.407731078,7.008196604,7.146866499,1,1,2
2.698888206,3.552047632,7.007904322,8.103578842,1,1,2
2.829793171,2.383846667,7.006614848,7.855314276,1,1,2
9.277530793,6.441999685,7.006482599,7.047992895,1,1,2
4.246630028,0.330134769,7.005790367,7.23660147,1,1,2
2.061741992,3.223811979,7.005345341,7.878296067,1,1,2
7.685456377,8.602024294,7.005248059,7.188165308,1,1,2
4.849771083,7.093947537,7.004853807,8.458743348,1,1,2
3.649154523,1.923680607,7.004570946,7.342443608,1,1,2
0.768564792,3.000989114,7.002753623,7.432695991,1,1,2
0.618221309,2.789238277,7.001229485,7.844586926,1,1,2
5.23165286,7.706336468,7.001146047,7.831962386,1,1,2
4.009127323,0.050371154,7.00058672,6.773287307,1,1,2
4.702043373,6.572712916,6.999230672,7.307686454,1,1,2
1.127515099,2.994598889,6.998910981,8.137465392,1,1,2
7.425282587,0.415976901,6.998807775,7.145282445,1,1,2
6.637234881,8.474294005,6.997768988,8.944821073,1,1,2
1.31116229,2.795034926,6.997667639,6.962398327,1,1,2
9.10071639,1.365670142,6.997296507,7.459655857,1,1,2
4.088315804,0.371959256,6.997236951,8.513146405,1,1,2
5.488492674,1.02183438,6.996815914,7.715455488,1,1,2
5.75751162,1.165920212,6.995746891,7.307947037,1,1,2
4.835181274,6.745716113,6.99536984,7.622334859,1,1,2
4.092953122,0.967487364,6.995223953,8.359179014,1,1,2
9.657423442,1.535527342,6.995039514,7.265140686,1,1,2
4.581916254,0.65078166,6.994447692,8.185370872,1,1,2
1.747720042,8.941261107,6.993788989,7.358874666,1,1,2
8.618068074,8.572719021,6.993417559,7.113916437,1,1,2
6.029616886,0.359372057,6.992313475,5.89836583,1,1,2
4.344416552,1.410768009,6.992196995,7.233590064,1,1,2
0.84681979,3.972359918,6.991809615,7.268926436,1,1,2
2.480463297,1.901413339,6.991654734,7.31205819,1,1,2
3.39550731,3.327663208,6.991176007,7.940959757,1,1,2
3.267008818,5.159001567,6.989228483,7.114774319,1,1,2
2.735420348,3.499634953,6.989185285,8.373229121,1,1,2
9.466293196,1.280629136,6.988955157,7.295074278,1,1,2
3.965057408,1.494135194,6.988432739,7.943582156,1,1,2
2.204551297,8.860646887,6.988423275,8.527319969,1,1,2
3.814602802,1.258260891,6.988023256,8.891159111,1,1,2
0.57182788,3.112141881,6.987306455,7.723661268,1,1,2
4.76603923,6.983782693,6.986934315,8.022991573,1,1,2
4.526384465,1.928287558,6.985450132,8.223595494,1,1,2
2.51022538,9.99801449,6.985447557,6.894480305,1,1,2
0.462264005,3.406046946,6.985002136,6.705787288,1,1,2
1.804632918,3.44201283,6.984023275,7.34392642,1,1,2
2.31235178,7.967909753,6.983281889,7.652854387,1,1,2
9.050007399,7.688971683,6.983220491,6.441835294,1,1,2
1.282831064,5.315526023,6.982561462,8.167726124,1,1,2
9.903061733,5.81420846,6.982385522,8.385840988,1,1,2
2.8392987,5.663388218,6.98164094,7.895991967,1,1,2
6.444155642,8.075780196,6.981243794,7.772258008,1,1,2
9.173000411,1.312507015,6.980410037,6.056984182,1,1,2
2.177178732,8.405848417,6.980294956,7.854940202,1,1,2
9.845932606,6.979010067,6.979895685,7.722182194,1,1,2
7.016783106,8.178114041,6.979172374,7.27808506,1,1,2
3.992223837,0.638155999,6.978872423,7.135292211,1,1,2
6.11589106,0.882127967,6.978708615,8.037742574,1,1,2
5.56719442,7.717597696,6.978596681,7.017787333,1,1,2
4.923655407,6.314354869,6.977280843,7.034436875,1,1,2
3.575196074,9.765247127,6.977225506,6.844386057,1,1,2
6.881138814,0.718911538,6.977173696,9.094842825,1,1,2
2.659589891,0.565121901,6.976356701,7.232410874,1,1,2
4.167566245,6.934114019,6.97610268,6.783436324,1,1,2
1.639099001,7.609714997,6.975700652,7.202807049,1,1,2
3.103896479,5.000320786,6.975327862,7.437791356,1,1,2
6.288984391,0.09143627,6.975043769,6.993808331,1,1,2
8.972874742,7.157890319,6.974896322,8.359992688,1,1,2
5.023932939,6.483601865,6.974439164,7.638426681,1,1,2
0.740993601,6.02195499,6.972743683,7.96564738,1,1,2
8.91923355,7.091049401,6.972153869,7.641575676,1,1,2
9.787965377,7.12251424,6.972099846,7.507455229,1,1,2
7.064105777,7.584330935,6.971883832,7.969058298,1,1,2
7.331093038,0.069729655,6.9716761,9.026380779,1,1,2
3.130556371,1.589385787,6.970782904,7.921647005,1,1,2
5.003487432,0.076478563,6.970247117,7.927912808,1,1,2
4.781379595,1.808733873,6.97016435,7.433981675,1,1,2
3.041842583,1.561862624,6.968629999,6.976060797,1,1,2
8.478048809,0.905339195,6.966641549,7.726257831,1,1,2
0.326231597,3.435345347,6.965203539,7.86624205,1,1,2
8.632725374,1.429372915,6.964307749,7.738520638,1,1,2
6.552712473,8.363268193,6.964114854,7.773956741,1,1,2
3.33118083,4.521382808,6.96266794,8.206795361,1,1,2
6.012771726,0.447536322,6.961502112,6.752644601,1,1,2
1.427693167,3.3208486,6.961430773,7.345843854,1,1,2
7.471457606,7.561850001,6.961240644,6.090232997,1,1,2
5.287415117,1.18971366,6.959800455,7.751494828,1,1,2
9.921775067,6.595103586,6.957817022,7.641037599,1,1,2
3.77877415,0.874075136,6.957203265,8.949527552,1,1,2
1.152023077,8.228793288,6.956769227,8.450491063,1,1,2
9.189970769,0.315379624,6.956063132,7.125102629,1,1,2
1.441886187,2.821707154,6.955564556,7.990905152,1,1,2
6.084702652,0.504025317,6.954934775,8.516636864,1,1,2
1.98803157,8.209562783,6.954915329,8.374803135,1,1,2
1.950550002,9.39149906,6.954179622,6.345992374,1,1,2
2.94316409,3.075460532,6.95399382,7.140034587,1,1,2
3.214385892,1.362081037,6.953757345,8.129057426,1,1,2
3.651939758,9.971826319,6.953723489,7.360258971,1,1,2
6.730101338,8.460556372,6.952884034,7.966712686,1,1,2
9.619363785,1.740931318,6.952445919,6.733704519,1,1,2
5.670718549,0.734452364,6.951224313,6.725039094,1,1,2
1.317978624,2.227171944,6.951189713,7.64313872,1,1,2
8.010420278,7.302695434,6.950572027,7.192802516,1,1,2
8.809419204,0.426107582,6.94879451,7.838365044,1,1,2
5.794142419,8.483146295,6.947998993,7.951624286,1,1,2
7.932593061,8.76715766,6.94793736,7.952679023,1,1,2
3.279880863,5.10079426,6.947532592,7.655945624,1,1,2
4.622667656,1.093627227,6.9474075,8.051428435,1,1,2
3.133866714,2.961597056,6.947174691,6.44312915,1,1,2
3.680839022,5.676751563,6.946460745,7.979063409,1,1,2
4.776465029,6.449043196,6.946441337,6.73037976,1,1,2
4.142629945,1.128816701,6.945726582,8.939818583,1,1,2
4.554363895,7.316308806,6.945498839,8.667797426,1,1,2
3.776210926,5.101511585,6.9454605,7.404152279,1,1,2
3.245996628,5.548951963,6.945248078,8.259277446,1,1,2
6.120957227,0.275324394,6.944395515,7.912964022,1,1,2
1.168877019,2.918028194,6.944309735,8.594265984,1,1,2
2.065186888,3.295927751,6.944302744,7.250779312,1,1,2
5.155929737,7.40737308,6.944124445,7.302238955,1,1,2
3.618012392,3.585875513,6.942666,8.421374938,1,1,2
3.370566484,2.065020029,6.942654679,8.80009359,1,1,2
3.790681438,1.362982789,6.942613246,8.704765353,1,1,2
5.89694723,8.621964597,6.942439507,8.689820165,1,1,2
2.94650242,1.599375353,6.942407868,7.304619213,1,1,2
7.131517981,4.64621031,6.941188791,7.328057407,1,1,2
1.419333952,8.367905985,6.940339663,8.022760483,1,1,2
8.812375715,0.442743404,6.940201349,5.754611114,1,1,2
3.198073354,1.632492838,6.940112331,8.281600381,1,1,2
4.666580623,0.102241585,6.939769836,8.275287946,1,1,2
2.783252983,3.95697321,6.939037258,8.246957811,1,1,2
9.905517338,5.091979157,6.938232499,8.586482009,1,1,2
3.460720743,2.324472481,6.93803145,7.190275191,1,1,2
5.956690044,0.905960414,6.937870676,7.380176642,1,1,2
6.223145171,7.639654865,6.93750564,7.278555863,1,1,2
9.146942995,1.791208843,6.9374295,6.962356247,1,1,2
0.027032139,3.919898146,6.937418298,7.020349879,1,1,2
2.015151312,1.772715827,6.935900344,7.348031387,1,1,2
6.818202991,8.532203183,6.935453151,7.558212582,1,1,2
6.814334991,4.351733869,6.935276878,7.539800765,1,1,2
3.245725387,4.162737171,6.934766407,6.709930158,1,1,2
2.706672037,9.018942777,6.934183151,8.898772282,1,1,2
8.039412208,0.489930078,6.933482212,6.996452943,1,1,2
3.59648881,0.846984965,6.932747245,7.77972918,1,1,2
9.202589126,7.515750715,6.931411927,8.152263954,1,1,2
5.022890565,0.799161933,6.93137812,6.983496477,1,1,2
3.695291501,1.193993384,6.930820093,6.957984172,1,1,2
9.078755944,7.789545872,6.930470203,7.774227435,1,1,2
2.218240305,3.199754637,6.929842545,8.812753115,1,1,2
7.708727566,0.388737124,6.929462446,7.510561478,1,1,2
0.886634067,6.464281024,6.929107891,7.320318867,1,1,2
2.494200411,3.31334685,6.92891588,7.8359453,1,1,2
3.015986345,9.21342132,6.928721469,7.705751834,1,1,2
8.034588843,0.626402226,6.928219292,7.296739767,1,1,2
9.624750041,1.04799314,6.92819672,8.353822398,1,1,2
2.925254167,5.234164669,6.928014109,8.732011858,1,1,2
7.873648146,0.747331272,6.926883027,7.456276193,1,1,2
1.589695836,6.740625171,6.92679867,8.681225516,1,1,2
6.380418084,8.063009154,6.925974479,8.0407455,1,1,2
2.099199901,1.940291946,6.925814376,8.283957987,1,1,2
1.274988818,3.356654495,6.925578708,6.999432207,1,1,2
9.590058988,2.148229888,6.923732281,8.690620027,1,1,2
3.170222826,3.328165883,6.922874593,7.79017151,1,1,2
0.413463723,2.59370512,6.922077311,7.274778973,1,1,2
7.416031072,4.969006469,6.921934079,7.833726725,1,1,2
6.911288861,0.519197159,6.921835162,7.233380493,1,1,2
7.445426876,0.333365238,6.921251963,7.329628647,1,1,2
3.209252641,2.361376047,6.920985502,7.658748384,1,1,2
7.592824517,7.878928932,6.91967766,7.122404901,1,1,2
6.79715691,0.6861687,6.919276832,6.913954152,1,1,2
1.155613136,2.045352409,6.918265643,7.991463498,1,1,2
2.930202845,8.715369971,6.917872802,7.635928791,1,1,2
8.934457881,1.753146691,6.917508384,7.091316719,1,1,2
6.495342242,8.012917855,6.916950773,8.27501176,1,1,2
7.343101497,8.45394959,6.91322408,6.720375543,1,1,2
3.425546179,3.888134897,6.912644675,7.955484101,1,1,2
1.693126905,6.334520118,6.912581116,8.162419471,1,1,2
8.176227192,1.00412836,6.912532041,7.56133918,1,1,2
3.341776028,9.139677965,6.912465975,7.829686251,1,1,2
0.999080737,6.936481353,6.912231479,8.424098753,1,1,2
5.77775003,7.367023584,6.910541754,7.742874828,1,1,2
2.814759938,2.819984309,6.910206612,7.557477921,1,1,2
6.940873751,8.642175103,6.90801411,8.348031878,1,1,2
4.047577079,3.261280683,6.907480372,7.799658921,1,1,2
2.782781264,3.439371128,6.906951351,7.579674139,1,1,2
2.391751455,9.647714478,6.906921983,7.029668471,1,1,2
4.235498168,7.6755516,6.906856264,6.694785403,1,1,2
2.993568033,9.729357222,6.906557295,7.810840686,1,1,2
6.27128623,8.655801151,6.906299474,7.523390443,1,1,2
3.679275805,6.151658299,6.906172338,7.398845347,1,1,2
3.682153343,5.343132494,6.905934675,7.538655713,1,1,2
7.479506203,4.87672036,6.904363016,7.799855854,1,1,2
7.946117183,8.162111796,6.904313364,7.223167791,1,1,2
6.33593436,1.025443224,6.903884862,7.721707979,1,1,2
7.486636199,1.015958585,6.902593675,7.279685175,1,1,2
3.755530285,6.585655023,6.902136999,7.760451031,1,1,2
6.654005697,5.08973922,6.900103491,7.716317526,1,1,2
4.976331571,1.183430351,6.900082577,8.100003171,1,1,2
8.621293304,1.302148936,6.899840125,8.447095223,1,1,2
3.719347798,0.820148996,6.899516172,6.939686929,1,1,2
3.278882195,4.483895346,6.89876928,8.422799908,1,1,2
3.200171508,2.737843131,6.898155574,8.134560341,1,1,2
1.428245331,2.554558698,6.898039609,8.350177369,1,1,2
2.284416383,3.521347548,6.897981131,5.961720245,1,1,2
3.288532338,2.48751123,6.897818664,7.32509495,1,1,2
2.609240085,2.404565251,6.896581289,9.461789366,1,1,2
3.861383798,3.749599389,6.896542384,8.160726751,1,1,2
1.815223053,8.687033176,6.8959138,6.796728297,1,1,2
9.075651158,0.758408149,6.895829667,7.994830437,1,1,2
2.594225643,0.781684848,6.893531192,7.997468747,1,1,2
3.364938084,3.02360654,6.892889891,7.83964823,1,1,2
3.673186156,4.903521263,6.890699828,7.971428948,1,1,2
9.865377747,6.905518321,6.890437651,8.07850703,1,1,2
3.017015746,9.198566068,6.88969797,8.422193849,1,1,2
5.968648887,0.467913462,6.889470305,7.319083604,1,1,2
3.515095811,0.28975922,6.889321842,7.543940122,1,1,2
5.1998499,0.271332104,6.889309039,6.638556693,1,1,2
3.085279596,5.176034373,6.887912863,8.004089323,1,1,2
0.50505407,5.724139989,6.887106711,8.094091717,1,1,2
4.509655819,9.961115106,6.886922048,8.2056571,1,1,2
3.102855989,3.309202724,6.886770593,7.720443706,1,1,2
8.603850439,7.26215861,6.886612956,7.912946518,1,1,2
8.603106783,7.400599084,6.885992413,7.109004325,1,1,2
6.909864667,8.72767118,6.885963928,7.244108037,1,1,2
3.296511576,9.885224647,6.885824878,7.685835392,1,1,2
9.394712578,1.599601266,6.885729809,6.687632626,1,1,2
2.348484108,2.611840323,6.885714434,7.694551495,1,1,2
3.41772389,4.145232774,6.885387518,7.711053247,1,1,2
4.358649253,7.164004275,6.88497744,8.115585632,1,1,2
2.192466219,8.016617911,6.884541,8.29989237,1,1,2
2.248556798,2.824360772,6.884349425,7.688488873,1,1,2
9.732562419,0.970069023,6.883792527,7.864952132,1,1,2
1.777165839,8.279110426,6.883712716,7.127692824,1,1,2
7.436223992,8.211846182,6.883639991,7.70480948,1,1,2
1.29355761,8.124265934,6.882720278,8.675727213,1,1,2
9.016067269,1.300839458,6.881046499,8.17667146,1,1,2
8.135816817,8.067420394,6.88059017,7.311980023,1,1,2
6.033229923,7.857387829,6.880562319,7.921431297,1,1,2
8.297413696,7.667069839,6.879562159,8.2102098,1,1,2
7.253098669,8.192459877,6.878943985,7.25166168,1,1,2
4.193838152,1.125818832,6.878877389,8.507607285,1,1,2
6.484137022,7.419676652,6.878626922,7.289012646,1,1,2
6.42669781,0.713232761,6.878586602,8.456355865,1,1,2
0.581764024,6.047124495,6.877870178,6.902519235,1,1,2
2.250015947,8.833300846,6.877432836,7.847664029,1,1,2
1.339840088,5.839471779,6.877170963,7.503989312,1,1,2
2.968920254,4.203772574,6.876985399,7.606857282,1,1,2
0.100636957,2.836372112,6.876829346,6.972449303,1,1,2
8.526226082,0.314678305,6.876350543,9.18603645,1,1,2
8.712535815,1.15737187,6.875484093,8.057472963,1,1,2
9.003674516,1.574897339,6.875090105,7.541052185,1,1,2
3.87768142,0.208721928,6.875031301,6.718084109,1,1,2
7.458575639,8.958512152,6.875028571,5.791552997,1,1,2
5.763309265,7.385116291,6.874563743,8.600113935,1,1,2
8.182727748,1.196066634,6.871659355,8.897812178,1,1,2
6.971034877,4.836041685,6.87164301,7.192342951,1,1,2
2.609085892,1.679273438,6.871602103,7.011405216,1,1,2
5.426010201,1.061840363,6.870861473,7.42985319,1,1,2
1.355484331,2.804803572,6.869150578,7.109169275,1,1,2
7.331482498,0.163104939,6.868824926,7.841713213,1,1,2
6.761400818,7.568576405,6.868534351,6.942152475,1,1,2
0.263893317,3.078913601,6.867850424,7.520265333,1,1,2
2.318071903,9.591051779,6.867052125,8.008106082,1,1,2
9.371230205,1.841940963,6.866933718,8.346250914,1,1,2
9.290661573,7.133243651,6.866380255,7.710312124,1,1,2
2.557198042,1.350208501,6.866087309,8.725955158,1,1,2
9.682864103,1.725537347,6.864558838,8.804706828,1,1,2
2.880268293,2.068702577,6.864223195,7.510628737,1,1,2
5.792575947,7.24166363,6.862916963,7.315717992,1,1,2
3.560072596,5.372738802,6.862713479,8.118039279,1,1,2
3.80034576,0.732084593,6.86124956,8.860687086,1,1,2
0.946683229,4.516303248,6.860993408,8.158361725,1,1,2
3.666867838,3.517687728,6.860600072,7.595963673,1,1,2
5.488135039,7.482679813,6.85998537,7.513851967,1,1,2
4.434763728,0.625119872,6.859698967,7.384752436,1,1,2
9.649249408,1.202366882,6.859505573,8.208666322,1,1,2
1.53803187,3.080727585,6.859218111,8.253442633,1,1,2
1.764993889,7.655774596,6.859060271,8.083082425,1,1,2
1.449523762,8.059660078,6.858977996,7.440860859,1,1,2
6.043249058,0.342942843,6.858945272,7.357615273,1,1,2
1.20507504,7.829389479,6.85850137,6.027842878,1,1,2
9.53923591,6.628163827,6.857965839,8.562929268,1,1,2
4.714858809,8.020918986,6.857928715,8.012049314,1,1,2
4.166917569,1.121550332,6.857855865,8.227051297,1,1,2
3.286659948,2.535926654,6.857576382,6.546718183,1,1,2
7.674783192,8.917271105,6.856195778,7.865580968,1,1,2
4.444789554,0.902050527,6.855912211,8.380726488,1,1,2
2.345775913,2.791720021,6.855895471,8.939084903,1,1,2
7.58673465,0.525505359,6.855597728,7.454836727,1,1,2
5.107830382,0.344011247,6.854958018,7.158445341,1,1,2
0.986103687,6.588735325,6.854858957,7.894829502,1,1,2
2.138353468,3.766686554,6.854831382,7.960044799,1,1,2
7.979960152,8.008121492,6.85440767,7.727592896,1,1,2
1.739261682,8.669355366,6.854132474,8.260452126,1,1,2
2.799451787,3.396895709,6.853457009,8.457639247,1,1,2
3.732159557,1.243033226,6.852416159,7.26303539,1,1,2
4.385140917,7.124355274,6.851864632,6.753684562,1,1,2
5.454002164,0.49709545,6.850306662,8.230725976,1,1,2
9.82803349,2.598619436,6.850251586,8.306160801,1,1,2
8.87275812,0.913556398,6.849832095,7.456425055,1,1,2
8.1810105,8.118300338,6.84966227,8.012174243,1,1,2
6.468215249,8.607120739,6.849481261,7.710502847,1,1,2
9.993855831,3.642524442,6.848973197,8.682608087,1,1,2
1.165586124,6.349151806,6.848845558,7.596453568,1,1,2
5.260963484,0.60548394,6.848525712,7.165869385,1,1,2
2.970570189,0.209087967,6.847783753,8.488412784,1,1,2
9.518744768,7.265661913,6.847536707,6.993480931,1,1,2
8.744457176,0.251645907,6.847115814,8.293849287,1,1,2
6.39967371,8.271510435,6.847011733,7.921345474,1,1,2
2.996661455,0.483731379,6.846554687,7.687973036,1,1,2
1.696781156,8.534523716,6.846076568,7.846379425,1,1,2
3.890072991,0.488989535,6.845960376,7.562558817,1,1,2
3.487389142,4.543286416,6.845796815,8.132096372,1,1,2
4.904588086,1.433300811,6.845791037,7.420877978,1,1,2
1.073010315,2.577661651,6.845422525,8.02073865,1,1,2
3.562531775,5.934967777,6.845252103,7.73874535,1,1,2
4.322795809,0.645443899,6.845226799,7.98273531,1,1,2
9.229142906,8.353503504,6.843813718,8.439196541,1,1,2
2.995924104,2.185944805,6.843095475,7.985227018,1,1,2
5.229846653,0.194876817,6.842661953,8.719084305,1,1,2
1.859533476,2.302917811,6.841920133,8.051016689,1,1,2
2.378751726,3.07966715,6.841859987,8.344657786,1,1,2
8.007806089,7.64348803,6.841062342,7.691334144,1,1,2
4.168033067,1.108696858,6.840607714,7.436382837,1,1,2
1.34276603,4.663193792,6.840495527,8.756729776,1,1,2
6.644912264,8.156033333,6.839260887,8.532445114,1,1,2
0.988305966,6.707396963,6.837966543,8.093164805,1,1,2
4.798402943,0.814689842,6.837775652,7.582961131,1,1,2
2.603971577,9.181814176,6.836619919,8.208356305,1,1,2
7.951079452,7.859652654,6.836557495,7.124008206,1,1,2
3.183414316,2.759088094,6.836339185,8.021594321,1,1,2
5.843205469,0.111432675,6.836280303,8.938710011,1,1,2
0.814318356,4.012613851,6.835740883,8.125343656,1,1,2
2.823699004,3.132445746,6.835565791,7.299833342,1,1,2
3.02456598,3.980865769,6.835344625,7.527074579,1,1,2
2.07324105,3.03456468,6.834326011,7.861683826,1,1,2
2.563747304,3.263801189,6.832684918,7.591895112,1,1,2
6.701677039,4.911717887,6.831539981,7.885846021,1,1,2
0.476207608,6.875126712,6.831006113,7.01948771,1,1,2
3.262644217,4.303469552,6.830563209,6.592592609,1,1,2
1.344493926,5.798613748,6.830447959,7.169477218,1,1,2
1.911172271,7.676539796,6.829384932,8.283711633,1,1,2
8.299173652,0.071530032,6.829349515,9.138528657,1,1,2
1.499413896,2.532620082,6.828867766,6.700079438,1,1,2
3.436216353,3.051843213,6.828129342,8.920870007,1,1,2
7.692256839,7.51115677,6.827012498,7.483088907,1,1,2
9.342139979,7.168021936,6.826000928,8.314696468,1,1,2
4.052152658,2.483809674,6.825699301,7.940689886,1,1,2
2.748235699,3.457182603,6.825461629,7.746354717,1,1,2
3.77043937,1.125520872,6.825204314,7.177634887,1,1,2
7.920308389,0.890898546,6.824832071,7.562009391,1,1,2
9.196162961,7.145115515,6.824812484,9.230142445,1,1,2
2.781165128,1.551341758,6.824184079,7.737139803,1,1,2
1.963555901,8.524479981,6.823103837,6.729325516,1,1,2
0.180963582,3.561121145,6.823026089,7.288481955,1,1,2
3.279880009,3.39881654,6.821969437,7.663759871,1,1,2
1.970542802,2.636870879,6.821278848,7.858669486,1,1,2
3.079831073,1.552120372,6.819496428,7.481492881,1,1,2
3.121943144,0.694020534,6.819019567,7.330846742,1,1,2
3.04654673,9.05320294,6.818637175,8.342040054,1,1,2
2.301615777,9.374108794,6.817447754,7.368568287,1,1,2
4.290137108,1.644898618,6.816815763,7.888111063,1,1,2
2.400202734,2.7434743,6.816552439,8.858657737,1,1,2
7.731310281,7.487879533,6.814598257,8.072194313,1,1,2
0.967112622,6.207134748,6.814078325,7.957659559,1,1,2
4.834589982,1.338979466,6.813864124,7.939034219,1,1,2
9.914233105,7.427101889,6.813438555,7.033314784,1,1,2
4.424158154,1.019770496,6.812880704,6.784632051,1,1,2
3.67746809,6.485966189,6.812273155,8.674861486,1,1,2
1.077728285,2.415693116,6.812237476,7.53516907,1,1,2
8.118643591,1.399970412,6.811962989,8.152457282,1,1,2
2.087595066,3.089628721,6.811865183,7.293665153,1,1,2
6.803702544,7.718086714,6.811833625,7.353330107,1,1,2
3.516076447,3.511195716,6.811110778,6.961315536,1,1,2
9.894734658,2.657350909,6.8108581,7.523062939,1,1,2
6.541857888,0.96469691,6.81039395,8.420551491,1,1,2
2.806898435,1.76641781,6.809953498,8.429229938,1,1,2
9.454201509,7.255409863,6.809863628,7.542348074,1,1,2
2.84779705,2.41177909,6.809773815,6.929915582,1,1,2
2.841720573,9.565864128,6.809539317,7.386455952,1,1,2
1.127882648,7.098770002,6.808876389,8.610998467,1,1,2
9.004101465,0.30199491,6.808370586,6.668921061,1,1,2
4.133851232,0.527395777,6.807901778,7.752574793,1,1,2
3.600353093,1.365688289,6.807821,6.927234258,1,1,2
1.645905462,6.214423,6.807627255,7.362113827,1,1,2
4.863536164,0.235544397,6.807078592,7.815626689,1,1,2
6.713834787,0.635757417,6.805977288,7.610547406,1,1,2
9.095579018,1.54885101,6.805192455,8.555546337,1,1,2
3.726790698,1.867565278,6.804391524,7.158770943,1,1,2
7.61964602,7.771294692,6.804287432,6.762986363,1,1,2
8.590815047,7.835412419,6.803743731,7.350006538,1,1,2
8.626660579,7.086861141,6.803641098,7.572431919,1,1,2
1.609097958,8.228805309,6.802099241,7.747691078,1,1,2
5.658450954,7.655959951,6.800285284,7.49030552,1,1,2
3.863775743,5.064968203,6.800251248,7.138261826,1,1,2
3.114837188,1.747197327,6.79972161,7.607050016,1,1,2
3.660343179,3.727457413,6.799681674,7.284832259,1,1,2
8.174179502,1.07027686,6.799089574,8.532438359,1,1,2
1.296190485,4.603936795,6.798504263,7.537347166,1,1,2
2.780502383,2.255841588,6.798288577,7.411293332,1,1,2
1.459478902,5.491201046,6.796829601,7.434131757,1,1,2
8.052882554,8.497537002,6.796066294,8.006963725,1,1,2
0.313054141,3.05275662,6.796037236,7.140027635,1,1,2
5.135113983,0.554752271,6.795724003,7.41569109,1,1,2
9.719797206,7.471566393,6.795031709,7.780328205,1,1,2
5.902799217,0.240473556,6.794953342,7.739357407,1,1,2
0.636977185,5.247678872,6.791616095,7.55982222,1,1,2
9.442027179,5.94785631,6.791354327,7.984092017,1,1,2
2.785357143,1.714748359,6.790127302,7.940357185,1,1,2
1.63292142,2.006088058,6.789737417,8.1049797,1,1,2
3.344737415,5.080139333,6.789549334,7.451620795,1,1,2
1.754583007,2.405338741,6.789474706,7.762970343,1,1,2
9.016110695,0.792786148,6.789302003,7.880615557,1,1,2
7.742655998,7.890994179,6.788787016,7.468982373,1,1,2
9.559123093,0.788399479,6.787560967,7.465377238,1,1,2
1.794204024,2.515160165,6.787310504,8.311585514,1,1,2
5.151587692,0.959132021,6.786664722,7.629797434,1,1,2
1.173155642,6.08951719,6.786656441,7.161862206,1,1,2
2.763371527,4.057048948,6.78651083,7.815804337,1,1,2
3.185689525,4.587242927,6.785412893,8.175614656,1,1,2
1.820668005,9.795852909,6.784580709,8.337449007,1,1,2
0.553743204,5.708960784,6.783662599,7.189547116,1,1,2
5.434516951,7.385527017,6.783233106,7.152252159,1,1,2
7.511383512,5.339042326,6.782874198,6.765751626,1,1,2
9.454309704,7.465470417,6.782018078,9.071690405,1,1,2
2.158133657,3.482654464,6.780638079,8.142298429,1,1,2
1.902605089,2.269373631,6.780511135,7.72726484,1,1,2
0.868086161,3.184883499,6.779635442,7.386544642,1,1,2
2.93991253,4.201373928,6.77901026,7.090264946,1,1,2
6.321409692,0.637111232,6.777044046,6.77276739,1,1,2
6.974003784,8.359230709,6.776473999,7.899845396,1,1,2
1.039181255,7.877432956,6.775583465,8.360820989,1,1,2
8.952968368,6.844644166,6.775408827,7.489660913,1,1,2
4.318131839,7.305071937,6.775110376,7.499406011,1,1,2
3.059655906,1.36406736,6.774639732,7.967913037,1,1,2
3.777159301,2.357052966,6.77367804,8.896313467,1,1,2
1.891177895,3.224934099,6.772720926,7.982626109,1,1,2
0.428958973,2.725419701,6.772399874,7.058196869,1,1,2
2.370408602,3.088107183,6.772210001,7.210351922,1,1,2
9.460673437,1.133080194,6.771661724,6.955545923,1,1,2
2.830756663,9.258847243,6.771445285,6.630956926,1,1,2
2.814537273,1.778921594,6.771229211,7.598732936,1,1,2
4.110087837,1.33075589,6.770178779,7.766225178,1,1,2
1.619519463,1.733322814,6.769709736,7.660111526,1,1,2
3.554685273,2.494599274,6.768822417,8.125205803,1,1,2
